MRP - PO Suggestion
+----------+----+----------+-----------------------------------+------------------+--------------+----------+----------------------------------------+----+-------------------------+-----------------------+-----+-----------------+----+------------+---+----+----------+---+---+----------+---+------------------+----------------------------------------+---------+----------+----------+----------+----------+-------+----------+---------+----------+----------------------+
|Purch.doc.|Item|Vendor    |Vendor Name                        |Material          |      Quantity|Deliv.date|Material description                    |Plnt|Exception message        |Excep.msg.             |Curr.|        Net price|OPUn|     GR Qty.|ABC| PDT|SafetyTime|GRT|IPT|Ship Date |PGr|Purch. gp.        |Item text                               |Del. text|PO creatio|ETD.Seq.nu|ETD       |Confirmed.|Invoice|Last chang|User name|ETD Status|ETD Status Text       |
|4700012481|2880|MROASUSTEK|ASUS TEK COMPUTER INC.             |12003-00510700    |    1,056.000 |02/01/2023|SLOT PCIE5.0 X16 164P G F D-G U SMT FOXC|461E|Reschedule out (02/20/23)|                       |USD  |        2.300000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|2890|MROASUSTEK|ASUS TEK COMPUTER INC.             |12006-00025800    |    1,000.000 |02/01/2023|HEADER 2X5P G F 2.54 K8 BLK C  HORNG TON|461E|Cancel process           |                       |USD  |        0.030000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|2900|MROASUSTEK|ASUS TEK COMPUTER INC.             |12006-00151100    |    1,000.000 |02/01/2023|HEADER 1X4P G F C P 2.54 WHT  HR A25411W|461E|Reschedule in (01/20/23) |                       |USD  |        0.050000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|2910|MROASUSTEK|ASUS TEK COMPUTER INC.             |12006-00151800    |    3,000.000 |02/01/2023|HEADER 1X4P G/F C/P 2.54 K3WHT HR/A25411|461E|Reschedule out (02/20/23)|                       |USD  |        0.030000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|2920|MROASUSTEK|ASUS TEK COMPUTER INC.             |12006-00161400    |    1,000.000 |02/01/2023|HEADER 1X2P G F 2.54 BLK C S T  PINREX 2|461E|Reschedule out (02/20/23)|                       |USD  |        0.010000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|2930|MROASUSTEK|ASUS TEK COMPUTER INC.             |12006-00201700    |    1,000.000 |02/01/2023|HEADER 2X10P G F 2.54 BLK S T  PINREX 21|461E|Cancel process           |                       |USD  |        0.030000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|2940|MROASUSTEK|ASUS TEK COMPUTER INC.             |12006-00322100    |    1,000.000 |02/01/2023|HEADER 2X7P G/F 2.0 K11BLK S/T          |461E|Cancel process           |                       |USD  |        0.030000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|2950|MROASUSTEK|ASUS TEK COMPUTER INC.             |12006-00322500    |    1,000.000 |02/01/2023|HD2X7PG/F2.0K1,2,3,4,14BLK              |461E|Cancel process           |                       |USD  |        0.030000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|2960|MROASUSTEK|ASUS TEK COMPUTER INC.             |12007-00016300    |    1,800.000 |02/01/2023|BOX HD 2X10P G F 2.0 K20 BLK U  HORNG TO|461E|Cancel process           |                       |USD  |        0.060000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|2970|MROASUSTEK|ASUS TEK COMPUTER INC.             |12007-00033200    |    6,500.000 |02/01/2023|BOX HD 2X5P G F 2.54 K10 BLK U  PINREX 5|461E|Cancel process           |                       |USD  |        0.050000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|2980|MROASUSTEK|ASUS TEK COMPUTER INC.             |12007-00033300    |    9,000.000 |02/01/2023|BOX HD 2X5P G F 2.54 K9 BLK U  PINREX 51|461E|Cancel process           |                       |USD  |        0.050000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|2990|MROASUSTEK|ASUS TEK COMPUTER INC.             |12007-00210000    |    1,000.000 |02/01/2023|FRONT HD 2X10P G/F 0.8 KEY-A            |461E|Reschedule out (02/20/23)|                       |USD  |        0.500000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3000|MROASUSTEK|ASUS TEK COMPUTER INC.             |12008-00014000    |    6,000.000 |02/01/2023|WAFER HD 4P 2.54 W P BLK C S T  LINGYANG|461E|Reschedule out (02/20/23)|                       |USD  |        0.010000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3010|MROASUSTEK|ASUS TEK COMPUTER INC.             |12008-00015500    |    1,000.000 |02/01/2023|WAFER HD 4P 2.54 W/P D-G S/T            |461E|Cancel process           |                       |USD  |        0.030000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3020|MROASUSTEK|ASUS TEK COMPUTER INC.             |12013-00031300    |    1,080.000 |02/01/2023|USB3.0 2X9P G F DUAL 2MM R A  FOXCONN UE|461E|Cancel process           |                       |USD  |        0.300000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3030|MROASUSTEK|ASUS TEK COMPUTER INC.             |12013-00035200    |    1,000.000 |02/01/2023|USB3.0 CON 2X9P G/F BLUE H-R DUAL LOTES/|461E|Reschedule out (02/20/23)|                       |USD  |        0.500000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3040|MROASUSTEK|ASUS TEK COMPUTER INC.             |12013-00115100    |    3,000.000 |02/01/2023|USB3.1 CON 24P 30U TYPEC 3.4CH  FOXCONN |461E|Cancel process           |                       |USD  |        0.400000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3050|MROASUSTEK|ASUS TEK COMPUTER INC.             |12013-00115200    |    3,000.000 |02/01/2023|USB3.1 CON 24P G F TYPEC 3.4CH  FOXCONN |461E|Cancel process           |                       |USD  |        0.300000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3060|MROASUSTEK|ASUS TEK COMPUTER INC.             |12014-00200800    |    1,200.000 |02/01/2023|COMBO 5PHONE JACK SPDIF/T 25P LOTES/ABA-|461E|Cancel process           |                       |USD  |        0.500000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3070|MROASUSTEK|ASUS TEK COMPUTER INC.             |12014-00742100    |    1,540.000 |02/01/2023|COMBO LAN 2USB3.1 32P G/F T-B FOXCONN/JF|461E|Reschedule out (02/20/23)|                       |USD  |        1.800000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3080|MROASUSTEK|ASUS TEK COMPUTER INC.             |12015-00024900    |    7,000.000 |02/01/2023|POWER CON 4P W/P BLK S/T DIP HORNG TONG/|461E|Cancel process           |                       |USD  |        0.050000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3090|MROASUSTEK|ASUS TEK COMPUTER INC.             |12015-00035400    |    1,250.000 |02/01/2023|POWER CON 24P W P BLK S T DIP  HORNG TON|461E|Cancel process           |                       |USD  |        0.080000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3100|MROASUSTEK|ASUS TEK COMPUTER INC.             |12015-00058400    |    3,750.000 |02/01/2023|POWER CON 8P W/P BLK S/T DIP HORNG TONG/|461E|Cancel process           |                       |USD  |        0.080000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3110|MROASUSTEK|ASUS TEK COMPUTER INC.             |12015-00063400    |    6,300.000 |02/01/2023|SATA CON 7P G F D-G S T DIP  LOTES ABA-S|461E|Cancel process           |                       |USD  |        0.030000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3120|MROASUSTEK|ASUS TEK COMPUTER INC.             |12015-00064400    |    3,400.000 |02/01/2023|SATA CON 7P G F D-G R A DIP  PINREX 770-|461E|Cancel process           |                       |USD  |        0.050000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3130|MROASUSTEK|ASUS TEK COMPUTER INC.             |12022-00060100    |    1,344.000 |02/01/2023|COMBO DP HDMI 39P G/F R/A DIP           |461E|Cancel process           |                       |USD  |        0.600000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3140|MROASUSTEK|ASUS TEK COMPUTER INC.             |12G06100006C      |    1,000.000 |02/01/2023|HEADER 2X3P S T 2.54mm K3 K4 PINREX 210-|461E|Cancel process           |                       |USD  |        0.010000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3150|MROASUSTEK|ASUS TEK COMPUTER INC.             |12G20010020F      |    2,000.000 |02/01/2023|BATT HOLDER CR2032 AAA-BAT-029-K01      |461E|Cancel process           |                       |USD  |        0.050000 |EA  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3160|MROASUSTEK|ASUS TEK COMPUTER INC.             |13020-00097700    |    2,000.000 |02/01/2023|SCREW HEX M2XH9.15 GODMOTHER E1 QLATCH H|461E|Cancel process           |                       |USD  |        0.300000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3170|MROASUSTEK|ASUS TEK COMPUTER INC.             |13020-00405100    |   12,000.000 |02/01/2023|SCREW M2x4L MYLAR D6.5X1.7 BLK HARMONY M|461E|Reschedule out (02/20/23)|                       |USD  |        0.050000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3180|MROASUSTEK|ASUS TEK COMPUTER INC.             |13020-01374800    |   10,500.000 |02/01/2023|NUT M2X4.75 H-2.0 THOUNGH-HOLEHARMONY MO|461E|Reschedule out (02/20/23)|                       |USD  |        0.028660 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012481|3190|MROASUSTEK|ASUS TEK COMPUTER INC.             |13020-01377600    |    1,000.000 |02/01/2023|NUT M2x4.5 H-9.2 I/H2.5 T-HOLE          |461E|Cancel process           |                       |USD  |        0.060000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/05/2023|M64|MILANA M. DE SOUZA|                                        |         |09/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
